FECHA (YYMMDD);HORA (HHMM);;,
150219;2300;55,4167;
150220;0000;56,9167;
150220;0100;57,9167;
150220;0200;57,9167;
150220;0300;59,5;
150220;0400;60;,
150220;0500;59,5833;
150220;0600;57,75;
150220;0700;54,1667;
150220;0800;54,4167;
150220;0900;51,1667;
150220;1000;47,8333;
150220;1100;47;,
150220;1200;52,25;
150220;1300;51,3333;
150220;1400;41,1667;
150220;1500;37,0833;
150220;1600;40,0833;
150220;1700;36;,
150220;1800;40,6667;
150220;1900;47,4167;
150220;2000;52,0833;
150220;2100;55,0833;
150220;2200;60,6667;
150220;2300;64,8333;
150221;0000;67,5833;
150221;0100;70,25;
150221;0200;73,75;
150221;0300;76,0833;
150221;0400;77,1666;
150221;0500;78,1666;
150221;0600;78,1666;
150221;0700;73,5833;
150221;0800;61,25;
150221;0900;54,3333;
150221;1000;47,6667;
150221;1100;42,9167;
150221;1200;40,4167;
150221;1300;38;,
150221;1400;36,0833;
150221;1500;34,6667;
150221;1600;35;,
150221;1700;38,1667;
150221;1800;41,0833;
150221;1900;49,3333;
150221;2000;54,0833;
150221;2100;55,8333;
150221;2200;59;,
150221;2300;63,0833;
150222;0000;65,8333;
150222;0100;68,0833;
150222;0200;70,5;
150222;0300;74;,
150222;0400;75,5;
150222;0500;76,5833;
150222;0600;77,1667;
150222;0700;70,0833;
150222;0800;57,5;
150222;0900;51,6667;
150222;1000;46,25;
150222;1100;40,3333;
150222;1200;36,5833;
150222;1300;31,75;
150222;1400;32,75;
150222;1500;31,75;
150222;1600;31,4167;
150222;1700;34,75;
150222;1800;38,3333;
150222;1900;45,4167;
150222;2000;49,9167;
150222;2100;53,1667;
150222;2200;56,5833;
150222;2300;58,8333;
150223;0000;61,75;
150223;0100;64,6666;
150223;0200;68,4166;
150223;0300;69,75;
150223;0400;71,8333;
150223;0500;73,1666;
150223;0600;73,8333;
150223;0700;68;,
150223;0800;52,6667;
150223;0900;47,3333;
150223;1000;42,25;
150223;1100;37,3333;
150223;1200;35;,
150223;1300;32,1667;
150223;1400;28;,
150223;1500;28,4167;
150223;1600;30,6667;
150223;1700;36,9167;
150223;1800;42;,
150223;1900;50,8333;
150223;2000;56,9167;
150223;2100;59,5833;
150223;2200;63,3333;
150223;2300;66,4166;
150224;0000;71,8333;
150224;0100;76,4166;
150224;0200;81,75;
150224;0300;86,75;
150224;0400;87;,
150224;0500;87,4167;
150224;0600;88,5833;
150224;0700;87,8333;
150224;0800;85,4166;
150224;0900;82,4166;
150224;1000;75,8333;
150224;1100;75,9166;
150224;1200;77,9166;
150224;1300;73,9166;
150224;1400;65,3333;
150224;1500;60,6667;
150224;1600;59,5;
150224;1700;61,3333;
150224;1800;67,9166;
150224;1900;75,4166;
150224;2000;78;,
150224;2100;77,25;
150224;2200;77,25;
150224;2300;78,5833;
150225;0000;80,3333;
150225;0100;79,5833;
150225;0200;79,1667;
150225;0300;80;,
150225;0400;79,8333;
150225;0500;80,1667;
150225;0600;80;,
150225;0700;78,75;
150225;0800;72,5833;
150225;0900;62,5833;
150225;1000;55,25;
150225;1100;48,0833;
150225;1200;42,6667;
150225;1300;40,5833;
150225;1400;36,5833;
150225;1500;32;,
150225;1600;30,6667;
150225;1700;32,25;
150225;1800;42;,
150225;1900;52,3333;
150225;2000;56,25;
150225;2100;58,5833;
150225;2200;62;,
150225;2300;66,25;
150226;0000;68,8333;
150226;0100;73,3333;
150226;0200;76,75;
150226;0300;79;,
150226;0400;81,75;
150226;0500;84,6666;
150226;0600;86,5;
150226;0700;85,25;
150226;0800;73,75;
150226;0900;66,3333;
150226;1000;60,4167;
150226;1100;54,8333;
150226;1200;51,0833;
150226;1300;51;,
150226;1400;48,9167;
150226;1500;47,5;
150226;1600;47,1667;
150226;1700;47,1667;
150226;1800;48,5833;
150226;1900;54,25;
150226;2000;60,25;
150226;2100;64,9166;
150226;2200;68,8333;
150226;2300;73,4166;
150227;0000;75,5;
150227;0100;78,0833;
150227;0200;79,75;
150227;0300;81,0833;
150227;0400;82,25;
150227;0500;82,4166;
150227;0600;80,25;
150227;0700;78;,
150227;0800;71,1666;
150227;0900;63,8333;
150227;1000;56,6667;
150227;1100;48,6667;
150227;1200;41,9167;
150227;1300;40,6667;
150227;1400;36,75;
150227;1500;32;,
150227;1600;33,5833;
150227;1700;35,1667;
150227;1800;41,4167;
150227;1900;49,6667;
150227;2000;55;,
150227;2100;60,0833;
150227;2200;63;,
150227;2300;64,25;
150228;0000;66;,
150228;0100;73,25;
150228;0200;78,4166;
150228;0300;82,9166;
150228;0400;82,6666;
150228;0500;83,0833;
150228;0600;84,0833;
150228;0700;78;,
150228;0800;65;,
150228;0900;64,6666;
150228;1000;55,8333;
150228;1100;52,0833;
150228;1200;49;,
150228;1300;49,1667;
150228;1400;46,0833;
150228;1500;44,8333;
150228;1600;44,9167;
150228;1700;46,9167;
150228;1800;51,4167;
150228;1900;57,9167;
150228;2000;61,1667;
150228;2100;64,5;
150228;2200;67;,
150228;2300;69,6666;
150301;0000;72;,
150301;0100;73,75;
150301;0200;76,1666;
150301;0300;77,25;
150301;0400;78,3333;
150301;0500;79,4166;
150301;0600;80,1667;
150301;0700;76,25;
150301;0800;64;,
150301;0900;58,6667;
150301;1000;52,5;
150301;1100;45,75;
150301;1200;39,3333;
150301;1300;33;,
150301;1400;31,0833;
150301;1500;29,75;
150301;1600;29,6667;
150301;1700;32,25;
150301;1800;40,4167;
150301;1900;48,3333;
150301;2000;52,8333;
150301;2100;55,4167;
150301;2200;59,1667;
150301;2300;62;,
150302;0000;65,4166;
150302;0100;68,5833;
150302;0200;72;,
150302;0300;73,9166;
150302;0400;75,4166;
150302;0500;76,0833;
150302;0600;77;,
150302;0700;72,0833;
150302;0800;59,9167;
150302;0900;54,4167;
150302;1000;50,5833;
150302;1100;43,6667;
150302;1200;39,0833;
150302;1300;36,1667;
150302;1400;36,3333;
150302;1500;37,4167;
150302;1600;38,9167;
150302;1700;44,8333;
150302;1800;49,9167;
150302;1900;56,6667;
150302;2000;60,75;
150302;2100;63,25;
150302;2200;62,5;
150302;2300;64,5;
150303;0000;68,6666;
150303;0100;72,1666;
150303;0200;74,9166;
150303;0300;76,6666;
150303;0400;76,9166;
150303;0500;77,4166;
150303;0600;78,5;
150303;0700;74;,
150303;0800;61,5;
150303;0900;52,5833;
150303;1000;49,1667;
150303;1100;44,8333;
150303;1200;40,8333;
150303;1300;38,0833;
150303;1400;35,5;
150303;1500;29,8333;
150303;1600;26,6667;
150303;1700;34,5833;
150303;1800;43,0833;
150303;1900;49;,
150303;2000;54,5;
150303;2100;57,0833;
150303;2200;60,75;
150303;2300;62,0833;
150304;0000;64,5;
150304;0100;68,0833;
150304;0200;70,1666;
150304;0300;71,5833;
150304;0400;73,3333;
150304;0500;74,5833;
150304;0600;75;,
150304;0700;71,3333;
150304;0800;56,5833;
150304;0900;51,1667;
150304;1000;45,3333;
150304;1100;41,6667;
150304;1200;37,8333;
150304;1300;34,4167;
150304;1400;29,9167;
150304;1500;25,9167;
150304;1600;27,1667;
150304;1700;33,0833;
150304;1800;42,75;
150304;1900;49,5833;
150304;2000;52,5833;
150304;2100;54,25;
150304;2200;56,5833;
150304;2300;57,6667;
150305;0000;60;,
150305;0100;64,4166;
150305;0200;67,9166;
150305;0300;69,4166;
150305;0400;71,1666;
150305;0500;73,5833;
150305;0600;74,25;
150305;0700;71,1666;
150305;0800;56,1667;
150305;0900;49,0833;
150305;1000;44,0833;
150305;1100;38,6667;
150305;1200;33,1667;
150305;1300;30,4167;
150305;1400;28,75;
150305;1500;28,5833;
150305;1600;27,25;
150305;1700;29;,
150305;1800;35,0833;
150305;1900;41,9167;
150305;2000;46,4167;
150305;2100;48,9167;
150305;2200;54,9167;
150305;2300;59;,
150306;0000;62,3333;
150306;0100;63,75;
150306;0200;65,0833;
150306;0300;67,75;
150306;0400;68,8333;
150306;0500;69,1666;
150306;0600;69,75;
150306;0700;64,8333;
150306;0800;46,1667;
150306;0900;38,3333;
150306;1000;35,8333;
150306;1100;33,6667;
150306;1200;30,8333;
150306;1300;30,1667;
150306;1400;29,75;
150306;1500;31,75;
150306;1600;33,3333;
150306;1700;35,1667;
150306;1800;40,25;
150306;1900;47,75;
150306;2000;52,3333;
150306;2100;57,75;
150306;2200;59,4167;
150306;2300;61,1667;
150307;0000;63,9167;
150307;0100;65,75;
150307;0200;70,5;
150307;0300;72,4166;
150307;0400;75,5;
150307;0500;78,0833;
150307;0600;80,8333;
150307;0700;78,5;
150307;0800;66,8333;
150307;0900;58;,
150307;1000;48,9167;
150307;1100;44,3333;
150307;1200;38,1667;
150307;1300;32,8333;
150307;1400;34,1667;
150307;1500;34,5;
150307;1600;36;,
150307;1700;40,5;
150307;1800;45,6667;
150307;1900;53,3333;
150307;2000;56,3333;
150307;2100;60,6667;
150307;2200;61,75;
150307;2300;64,75;
150308;0000;68;,
150308;0100;70,5;
150308;0200;72,4166;
150308;0300;74,0833;
150308;0400;75,25;
150308;0500;76,25;
150308;0600;78,0833;
150308;0700;75,5;
150308;0800;60,75;
150308;0900;54,5;
150308;1000;48,9167;
150308;1100;41,6667;
150308;1200;36,1667;
150308;1300;33,9167;
150308;1400;29,5;
150308;1500;25,4167;
150308;1600;26,6667;
150308;1700;29,25;
150308;1800;38,1667;
150308;1900;46,4167;
150308;2000;52,5;
150308;2100;55,25;
150308;2200;61,0833;
150308;2300;65,1666;
150309;0000;68;,
150309;0100;69,25;
150309;0200;69,8333;
150309;0300;71,0833;
150309;0400;71,6666;
150309;0500;73,1666;
150309;0600;74,25;
150309;0700;69;,
150309;0800;53,3333;
150309;0900;44,25;
150309;1000;38,4167;
150309;1100;33,5;
150309;1200;30;,
150309;1300;26,1667;
150309;1400;23,5;
150309;1500;25,9167;
150309;1600;27,25;
150309;1700;31,1667;
150309;1800;36,3333;
150309;1900;39,75;
150309;2000;42,3333;
150309;2100;45,4167;
150309;2200;52,1667;
150309;2300;56,6667;
150310;0000;59,5833;
150310;0100;62;,
150310;0200;63,9167;
150310;0300;65;,
150310;0400;67,0833;
150310;0500;67,6666;
150310;0600;68,9166;
150310;0700;64,3333;
150310;0800;46,5833;
150310;0900;36,25;
150310;1000;33,25;
150310;1100;29,5;
150310;1200;25,25;
150310;1300;22,5;
150310;1400;20,25;
150310;1500;19,0833;
150310;1600;20,4167;
150310;1700;27,5;
150310;1800;32,9167;
150310;1900;38,5;
150310;2000;43,3333;
150310;2100;48,4167;
150310;2200;54;,
150310;2300;55,5833;
150311;0000;57,5;
150311;0100;58,9167;
150311;0200;61,25;
150311;0300;62,1667;
150311;0400;63,3333;
150311;0500;64,8333;
150311;0600;65,25;
150311;0700;62,1667;
150311;0800;45,3333;
150311;0900;35,25;
150311;1000;31;,
150311;1100;27,5;
150311;1200;25,8333;
150311;1300;22,4167;
150311;1400;22,6667;
150311;1500;22,0833;
150311;1600;25,6667;
150311;1700;31,3333;
150311;1800;40;,
150311;1900;48,9167;
150311;2000;51,6667;
150311;2100;52,3333;
150311;2200;55,0833;
150311;2300;59,0833;
150312;0000;62,0833;
150312;0100;64,75;
150312;0200;66,1666;
150312;0300;68,4166;
150312;0400;70,0833;
150312;0500;70,8333;
150312;0600;70,8333;
150312;0700;67,5;
150312;0800;55,5;
150312;0900;47,0833;
150312;1000;41,3333;
150312;1100;36,4167;
150312;1200;31,8333;
150312;1300;26,5;
150312;1400;26,5;
150312;1500;;,
150312;1600;28,7778;
150312;1700;34,5833;
150312;1800;39,3333;
150312;1900;45,9167;
150312;2000;49,1667;
150312;2100;51,1667;
150312;2200;54,9167;
150312;2300;59,0833;
150313;0000;60,75;
150313;0100;64,75;
150313;0200;67,0833;
150313;0300;67,6666;
150313;0400;67,6666;
150313;0500;67,0833;
150313;0600;68;,
150313;0700;65,0833;
150313;0800;46,4167;
150313;0900;36,9167;
150313;1000;32,75;
150313;1100;28,75;
150313;1200;25,25;
150313;1300;23,25;
150313;1400;21,75;
150313;1500;21,0833;
150313;1600;22,1667;
150313;1700;25;,
150313;1800;27,3333;
150313;1900;30,6667;
150313;2000;34,5;
150313;2100;38;,
150313;2200;43,25;
150313;2300;48;,
150314;0000;48,6667;
150314;0100;52,6667;
150314;0200;52,4167;
150314;0300;55,8333;
150314;0400;58;,
150314;0500;58,5;
150314;0600;60,5833;
150314;0700;57,5833;
150314;0800;41,4167;
150314;0900;32,75;
150314;1000;27,75;
150314;1100;25,4167;
150314;1200;23,6667;
150314;1300;23,6667;
150314;1400;21,5;
150314;1500;14,3333;
150314;1600;12,5833;
150314;1700;15,5;
150314;1800;20,9167;
150314;1900;26,4167;
150314;2000;31,75;
150314;2100;35,25;
150314;2200;40,5;
150314;2300;42,9167;
150315;0000;44,25;
150315;0100;48,5833;
150315;0200;51,6667;
150315;0300;52,1667;
150315;0400;52,25;
150315;0500;53,9167;
150315;0600;56;,
150315;0700;52,9167;
150315;0800;37,6667;
150315;0900;28,5;
150315;1000;23,3333;
150315;1100;19,1667;
150315;1200;15,5;
150315;1300;13,4167;
150315;1400;12,3333;
150315;1500;12,5833;
150315;1600;13,0833;
150315;1700;14,3333;
150315;1800;18,75;
150315;1900;26,5833;
150315;2000;32;,
150315;2100;38,25;
150315;2200;41,4167;
150315;2300;43,9167;
150316;0000;47;,
150316;0100;48,5;
150316;0200;48,6667;
150316;0300;52,1667;
150316;0400;51,8333;
150316;0500;52,5;
150316;0600;53,5833;
150316;0700;51,9167;
150316;0800;35,75;
150316;0900;25,6667;
150316;1000;21,9167;
150316;1100;18,0833;
150316;1200;17,1667;
150316;1300;15,4167;
150316;1400;14;,
150316;1500;17,25;
150316;1600;17,75;
150316;1700;18,6667;
150316;1800;25,4167;
150316;1900;30,6667;
150316;2000;38,4167;
150316;2100;40,9167;
150316;2200;44,4167;
150316;2300;49,1667;
150317;0000;52,75;
150317;0100;54,1667;
150317;0200;56,9167;
150317;0300;58,75;
150317;0400;59,1667;
150317;0500;60,9167;
150317;0600;60,5;
150317;0700;58,0833;
150317;0800;43,1667;
150317;0900;32,4167;
150317;1000;26,6667;
150317;1100;23;,
150317;1200;21,25;
150317;1300;18,1667;
150317;1400;17,5833;
150317;1500;19,3333;
150317;1600;20,4167;
150317;1700;23,75;
150317;1800;30;,
150317;1900;37,4167;
150317;2000;44;,
150317;2100;49,0833;
150317;2200;53,3333;
150317;2300;54,0833;
150318;0000;55,4167;
150318;0100;56,9167;
150318;0200;56,4167;
150318;0300;59;,
150318;0400;60,0833;
150318;0500;61,6667;
150318;0600;63,25;
150318;0700;61,3333;
150318;0800;42,4167;
150318;0900;35,9167;
150318;1000;32;,
150318;1100;27,6667;
150318;1200;24,25;
150318;1300;21;,
150318;1400;18,6667;
150318;1500;18;,
150318;1600;18,5;
150318;1700;21,25;
150318;1800;33,75;
150318;1900;42,5833;
150318;2000;52;,
150318;2100;55,9167;
150318;2200;59,1667;
150318;2300;62,6667;
150319;0000;64;,
150319;0100;65,25;
150319;0200;66;,
150319;0300;67,4166;
150319;0400;69,6666;
150319;0500;70;,
150319;0600;70,9166;
150319;0700;68,9166;
150319;0800;56,4167;
150319;0900;48,25;
150319;1000;40,0833;
150319;1100;32,1667;
150319;1200;28,5;
150319;1300;27,5;
150319;1400;26,8333;
150319;1500;26,5833;
150319;1600;26,8333;
150319;1700;30;,
150319;1800;35,25;
150319;1900;44,6667;
150319;2000;49,8333;
150319;2100;54,9167;
150319;2200;59,25;
150319;2300;61,5833;
150320;0000;62,8333;
150320;0100;64,6666;
150320;0200;64,9166;
150320;0300;64;,
150320;0400;64,6666;
150320;0500;67,9166;
150320;0600;68;,
150320;0700;65,75;
150320;0800;48,1667;
150320;0900;43,9167;
150320;1000;35,5;
150320;1100;28,0833;
150320;1200;20,5833;
150320;1300;16,5;
150320;1400;16,0833;
150320;1500;17;,
150320;1600;18,25;
150320;1700;14,8333;
150320;1800;14,9167;
150320;1900;22,1667;
150320;2000;28,6667;
150320;2100;33,75;
150320;2200;37,5;
150320;2300;41;,
150321;0000;41,0833;
150321;0100;40,75;
150321;0200;42,1667;
150321;0300;44,75;
150321;0400;45,8333;
150321;0500;48,3333;
150321;0600;48,5833;
150321;0700;48;,
150321;0800;37,9167;
150321;0900;26,5;
150321;1000;21,3333;
150321;1100;19,9167;
150321;1200;24,5833;
150321;1300;31,4167;
150321;1400;31,4167;
150321;1500;31,75;
150321;1600;37,4167;
150321;1700;45,75;
150321;1800;54,3333;
150321;1900;62,25;
150321;2000;68,9166;
150321;2100;73,5833;
150321;2200;75,9166;
150321;2300;76,9166;
150322;0000;78,8333;
150322;0100;80,25;
150322;0200;82;,
150322;0300;81,1667;
150322;0400;81,5;
150322;0500;81,9166;
150322;0600;82;,
150322;0700;81;,
150322;0800;67,4166;
150322;0900;61,25;
150322;1000;52,3333;
150322;1100;48,0833;
150322;1200;46,9167;
150322;1300;43,8333;
150322;1400;43,0833;
150322;1500;45,3333;
150322;1600;47,1667;
150322;1700;50,75;
150322;1800;60,3333;
150322;1900;69,3333;
150322;2000;72,75;
150322;2100;74,9166;
150322;2200;76,8333;
150322;2300;78,0908;
150323;0000;79,4166;
150323;0100;80,5833;
150323;0200;81,5;
150323;0300;81,4166;
150323;0400;81,0833;
150323;0500;81,4166;
150323;0600;81,1666;
150323;0700;81,4166;
150323;0800;81,1666;
150323;0900;76,25;
150323;1000;72,3333;
150323;1100;67,9166;
150323;1200;66,5;
150323;1300;65,4166;
150323;1400;64,5833;
150323;1500;64,5833;
150323;1600;62,3333;
150323;1700;64,3333;
150323;1800;67,75;
150323;1900;70;,
150323;2000;71,4166;
150323;2100;73,5833;
150323;2200;76,1666;
150323;2300;77,75;
150324;0000;79,25;
150324;0100;79,9167;
150324;0200;78,5833;
150324;0300;77,4166;
150324;0400;77,5833;
150324;0500;78,5;
150324;0600;82,5833;
150324;0700;88,9166;
150324;0800;83,9166;
150324;0900;74,0833;
150324;1000;76,1666;
150324;1100;75,6666;
150324;1200;78,6666;
150324;1300;80,8333;
150324;1400;82,8333;
150324;1500;75,8333;
150324;1600;69,6666;
150324;1700;68,9166;
150324;1800;76,0833;
150324;1900;79,8333;
150324;2000;82,25;
150324;2100;81,6666;
150324;2200;83,9166;
150324;2300;86,0833;
150325;0000;87,5;
150325;0100;88,8333;
150325;0200;90;,
150325;0300;90;,
150325;0400;90;,
150325;0500;90;,
150325;0600;90;,
150325;0700;89,6667;
150325;0800;87,5;
150325;0900;81,6666;
150325;1000;63,0833;
150325;1100;55,0833;
150325;1200;52,5833;
150325;1300;46,9167;
150325;1400;50,5;
150325;1500;51,75;
150325;1600;52,75;
150325;1700;57,4167;
150325;1800;62,1667;
150325;1900;67,1666;
150325;2000;71,0833;
150325;2100;75,0833;
150325;2200;75,0833;
150325;2300;68;,
150326;0000;72,0833;
150326;0100;75,3333;
150326;0200;64;,
150326;0300;74,8333;
150326;0400;80,5833;
150326;0500;75,3333;
150326;0600;62,8333;
150326;0700;65,3333;
150326;0800;47,75;
150326;0900;37,3333;
150326;1000;32,8333;
150326;1100;28,4167;
150326;1200;35,9167;
150326;1300;31,5;
150326;1400;29,75;
150326;1500;30,5833;
150326;1600;34,4167;
150326;1700;35,75;
150326;1800;41,9167;
150326;1900;48,75;
150326;2000;58,6667;
150326;2100;66;,
150326;2200;69,4166;
150326;2300;72,75;
150327;0000;75,4166;
150327;0100;76,9166;
150327;0200;77,8333;
150327;0300;78,5833;
150327;0400;78,75;
150327;0500;79,3333;
150327;0600;79,0833;
150327;0700;79,3333;
150327;0800;62,4167;
150327;0900;49,5;
150327;1000;42,75;
150327;1100;36,8333;
150327;1200;27,75;
150327;1300;25,1667;
150327;1400;26,25;
150327;1500;27,5833;
150327;1600;28,75;
150327;1700;30,1667;
150327;1800;41,8333;
150327;1900;50,9167;
150327;2000;53,6667;
150327;2100;52,8333;
150327;2200;61,4167;
150327;2300;66,5;
150328;0000;69,9166;
150328;0100;73,5833;
150328;0200;75,25;
150328;0300;74,6666;
150328;0400;75,5;
150328;0500;77,6666;
150328;0600;78,1666;
150328;0700;77,1666;
150328;0800;62;,
150328;0900;45,1667;
150328;1000;39,1667;
150328;1100;35,4167;
150328;1200;29,9167;
150328;1300;27,75;
150328;1400;28;,
150328;1500;26,25;
150328;1600;24,3333;
150328;1700;28,4167;
150328;1800;37,5833;
150328;1900;41,6667;
150328;2000;49,8333;
150328;2100;52,0833;
150328;2200;57,75;
150328;2300;61,1667;
150329;0000;64,3333;
150329;0100;66,1666;
150329;0200;68,6666;
150329;0300;70,9166;
150329;0400;74,3333;
150329;0500;74,5833;
150329;0600;75,1666;
150329;0700;74,25;
150329;0800;60,6667;
150329;0900;45,5833;
150329;1000;37,75;
150329;1100;35,75;
150329;1200;34,3333;
150329;1300;31,1667;
150329;1400;29,6667;
150329;1500;30;,
150329;1600;31,3333;
150329;1700;31,25;
150329;1800;39,5833;
150329;1900;48;,
150329;2000;53,5;
150329;2100;56,9167;
150329;2200;59,5;
150329;2300;65,4166;
150330;0000;70,1666;
150330;0100;71,5833;
150330;0200;73,6666;
150330;0300;75,6666;
150330;0400;75,5833;
150330;0500;74,25;
150330;0600;73,5833;
150330;0700;71,4166;
150330;0800;70,75;
150330;0900;66,5;
150330;1000;60,9167;
150330;1100;54,6667;
150330;1200;48,4167;
150330;1300;45,3333;
150330;1400;46,25;
150330;1500;43,3333;
150330;1600;38,8333;
150330;1700;40,3333;
150330;1800;46,5833;
150330;1900;51,4167;
150330;2000;55,9167;
150330;2100;60,4167;
150330;2200;64,75;
150330;2300;67;,
150331;0000;70,0833;
150331;0100;74,0833;
150331;0200;76,4166;
150331;0300;78,9166;
150331;0400;80,4166;
150331;0500;80,8333;
150331;0600;81,75;
150331;0700;81;,
150331;0800;66,3333;
150331;0900;54,6667;
150331;1000;49,1667;
150331;1100;43,3333;
150331;1200;34,9167;
150331;1300;27,1667;
150331;1400;21,25;
150331;1500;18,5;
150331;1600;19,6667;
150331;1700;23,6667;
150331;1800;28,3333;
150331;1900;31,9167;
150331;2000;39,5;
150331;2100;46;,
150331;2200;50,3333;
150331;2300;53,6667;
150401;0000;58,5833;
150401;0100;61,6667;
150401;0200;63,5833;
150401;0300;64,5;
150401;0400;66,3333;
150401;0500;67,5;
150401;0600;66,8333;
150401;0700;67,0833;
150401;0800;50,3333;
150401;0900;40,0833;
150401;1000;34,6667;
150401;1100;29;,
150401;1200;24,5833;
150401;1300;22,6667;
150401;1400;21,3333;
150401;1500;20,0833;
150401;1600;22,0833;
150401;1700;24,0833;
150401;1800;29,9167;
150401;1900;34,5;
150401;2000;34,8333;
150401;2100;43,6667;
150401;2200;49,9167;
150401;2300;54,25;
150402;0000;56,9167;
150402;0100;58,6667;
150402;0200;62,3333;
150402;0300;63,9167;
150402;0400;66,0833;
150402;0500;66,8333;
150402;0600;66,4166;
150402;0700;65,8333;
150402;0800;50,5;
150402;0900;32,0833;
150402;1000;26,8333;
150402;1100;25,4167;
150402;1200;23,5833;
150402;1300;24,8333;
150402;1400;24,5;
150402;1500;24,3333;
150402;1600;22,8333;
150402;1700;25,5;
150402;1800;30,25;
150402;1900;37,75;
150402;2000;44,5;
150402;2100;50,9167;
150402;2200;55;,
150402;2300;60;,
150403;0000;62;,
150403;0100;63,8333;
150403;0200;66,25;
150403;0300;68,4166;
150403;0400;70,75;
150403;0500;70,4166;
150403;0600;72,75;
150403;0700;70,75;
150403;0800;57,25;
150403;0900;43,4167;
150403;1000;38,75;
150403;1100;34,4167;
150403;1200;30,5;
150403;1300;26,9167;
150403;1400;27,0833;
150403;1500;25,8333;
150403;1600;27,0833;
150403;1700;31,1667;
150403;1800;54,1667;
150403;1900;66,4166;
150403;2000;71,5;
150403;2100;73,9166;
150403;2200;76,5833;
150403;2300;77,5;
150404;0000;79,3333;
150404;0100;80,5;
150404;0200;82,0833;
150404;0300;82,5;
150404;0400;83,5833;
150404;0500;84,5833;
150404;0600;84,8333;
150404;0700;84,5833;
150404;0800;73,3333;
150404;0900;62,1667;
150404;1000;56,6667;
150404;1100;50,5833;
150404;1200;45,1667;
